Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2012","2012","tonnes","1900","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2013","2013","tonnes","1190","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2014","2014","tonnes","1260","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2015","2015","tonnes","1394","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2016","2016","tonnes","1123","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2017","2017","tonnes","1241","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2018","2018","tonnes","1310","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2019","2019","tonnes","1480","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01254","Leeks and other alliaceous vegetables","2020","2020","tonnes","1170","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01322","Lemons and limes","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01322","Lemons and limes","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01322","Lemons and limes","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2010","2010","tonnes","57","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2011","2011","tonnes","41","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2012","2012","tonnes","20","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2013","2013","tonnes","2","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2014","2014","tonnes","1","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2015","2015","tonnes","8","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2016","2016","tonnes","19","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2017","2017","tonnes","20","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01704","Lentils, dry","2018","2018","tonnes","","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2010","2010","tonnes","7873","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2011","2011","tonnes","7627","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2012","2012","tonnes","8280","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2013","2013","tonnes","14170","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2014","2014","tonnes","12860","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2015","2015","tonnes","12370","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2016","2016","tonnes","10032","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2017","2017","tonnes","9268","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2018","2018","tonnes","8730","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2019","2019","tonnes","8510","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01214","Lettuce and chicory","2020","2020","tonnes","7800","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2010","2010","tonnes","339","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2011","2011","tonnes","547","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2012","2012","tonnes","420","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2013","2013","tonnes","700","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2014","2014","tonnes","540","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2015","2015","tonnes","692","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2016","2016","tonnes","1190","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2017","2017","tonnes","1549","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2018","2018","tonnes","1400","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2019","2019","tonnes","1480","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01441","Linseed","2020","2020","tonnes","1170","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2010","2010","tonnes","25","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2011","2011","tonnes","41","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2012","2012","tonnes","30","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2013","2013","tonnes","80","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2014","2014","tonnes","190","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2015","2015","tonnes","136","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2016","2016","tonnes","449","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2017","2017","tonnes","395","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2018","2018","tonnes","260","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2019","2019","tonnes","320","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","01709.02","Lupins","2020","2020","tonnes","200","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2010","2010","tonnes","6984872","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2011","2011","tonnes","7992000","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2012","2012","tonnes","4762710","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2013","2013","tonnes","6756430","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2014","2014","tonnes","9315100","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2015","2015","tonnes","6632783","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2016","2016","tonnes","8729915","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2017","2017","tonnes","6739186","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2018","2018","tonnes","7930560","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2019","2019","tonnes","8229690","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","0112","Maize (corn)","2020","2020","tonnes","8365430","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21700.02","Margarine and shortening","2010","2010","tonnes","73000","I","Imputed value"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21700.02","Margarine and shortening","2011","2011","tonnes","74875","I","Imputed value"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21700.02","Margarine and shortening","2012","2012","tonnes","41250","I","Imputed value"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21700.02","Margarine and shortening","2013","2013","tonnes","71250","I","Imputed value"
