name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating,point
Bright and Modern 3bed Apt with Terrace and BBQ,https://www.airbnb.com/rooms/653690361430037679,,49.20502208299023,-123.02905603226186,408.0,Entire home/apt,4.57,POINT (-123.02905603226186 49.20502208299023)
Cozy Private room in East Van near skytrain,https://www.airbnb.com/rooms/653722493018322229,"Vancouver, British Columbia, Canada",49.267481090421015,-123.02934945384357,58.0,Private room,,POINT (-123.02934945384357 49.267481090421015)
Stylish 2 bedroom home away from home!,https://www.airbnb.com/rooms/653869421960488604,"Vancouver, British Columbia, Canada",49.27754946257194,-123.06373247772012,266.0,Entire home/apt,5.0,POINT (-123.06373247772012 49.27754946257194)
New & Cozy 4 Bedrooms 2630 sq.ft Private Suite,https://www.airbnb.com/rooms/653893796049530770,,49.2173567,-123.0618677,598.0,Entire home/apt,4.5,POINT (-123.0618677 49.2173567)
"Aries Palace - Morden, Convenient & Comfort",https://www.airbnb.com/rooms/653982933059637279,"Richmond, British Columbia, Canada",49.19005,-123.12795,269.0,Entire home/apt,4.5,POINT (-123.12795 49.19005)
Views! @ 3br/2ba Renovated Condo +Parking+Gym+Pool,https://www.airbnb.com/rooms/654123401716077275,"Vancouver, British Columbia, Canada",49.2788408,-123.107399,491.0,Entire home/apt,4.83,POINT (-123.107399 49.2788408)
One bedroom in South Granville for long term stay,https://www.airbnb.com/rooms/654163935980224889,,49.2579654,-123.1367069,80.0,Entire home/apt,,POINT (-123.1367069 49.2579654)
Modern 1 BedR/1 Bath Condo in heart of Vancouver,https://www.airbnb.com/rooms/654258482334928666,"Vancouver, British Columbia, Canada",49.28063204460783,-123.09959541876992,214.0,Entire home/apt,4.75,POINT (-123.09959541876992 49.28063204460783)
"Bright, Renovated & Spacious Central 1 Bdrm Condo",https://www.airbnb.com/rooms/654260131476743537,,49.2640587,-123.0864491,174.0,Entire home/apt,,POINT (-123.0864491 49.2640587)
Vibrant Stay: Bright 1BR Apt w/Gym in Strathcona,https://www.airbnb.com/rooms/654361157276002040,,49.27708727794229,-123.09792251901884,181.0,Entire home/apt,,POINT (-123.09792251901884 49.27708727794229)
Private Bathroom -  Entire Suite - Free Parking,https://www.airbnb.com/rooms/654406367539488478,,49.25317973998473,-123.11024585139748,155.0,Entire home/apt,4.67,POINT (-123.11024585139748 49.25317973998473)
Brilliant 2 Bedroom Vancouver UBC Apartment,https://www.airbnb.com/rooms/654411028284778849,,49.26402073272094,-123.23696738623109,420.0,Entire home/apt,5.0,POINT (-123.23696738623109 49.26402073272094)
Spectacular Yaletown 2 bedroom Townhouse,https://www.airbnb.com/rooms/654545174431302984,"Vancouver, British Columbia, Canada",49.27657934944239,-123.12131324207084,166.0,Entire home/apt,,POINT (-123.12131324207084 49.27657934944239)
Near Airport&Downtown 5beds/3.5bath street parking,https://www.airbnb.com/rooms/654546537869049186,"Vancouver, British Columbia, Canada",49.21431630776597,-123.06520272771694,334.0,Entire home/apt,5.0,POINT (-123.06520272771694 49.21431630776597)
Master Bedroom with private bathroom in Downtown,https://www.airbnb.com/rooms/654668434867588387,"Vancouver, British Columbia, Canada",49.2738747,-123.1250692,106.0,Private room,,POINT (-123.1250692 49.2738747)
Little red house,https://www.airbnb.com/rooms/654720782717766407,"Vancouver, British Columbia, Canada",49.26357005182248,-123.1982619374618,490.0,Shared room,,POINT (-123.1982619374618 49.26357005182248)
Endless Summer Stays in Kits,https://www.airbnb.com/rooms/654937319289943782,"Vancouver, British Columbia, Canada",49.26985858682839,-123.147665373981,293.0,Entire home/apt,5.0,POINT (-123.147665373981 49.26985858682839)
Brand New Home - Heart of Downtown English Bay A/C,https://www.airbnb.com/rooms/655157212774425024,,49.282621362370506,-123.1365758486597,188.0,Entire home/apt,4.75,POINT (-123.1365758486597 49.282621362370506)
Exquisite 2BDR Apartment with EV,https://www.airbnb.com/rooms/655188969724172137,,49.27797524968532,-123.10717847724564,260.0,Entire home/apt,4.82,POINT (-123.10717847724564 49.27797524968532)
Amazing Location - 3 bed Condo with perfect views,https://www.airbnb.com/rooms/655221077479838495,,49.27855657481194,-123.10694771788376,356.0,Entire home/apt,4.43,POINT (-123.10694771788376 49.27855657481194)
Cozy 1-bedroom apartment with a view!,https://www.airbnb.com/rooms/655359559406796339,"Vancouver, British Columbia, Canada",49.27812162546916,-123.13658444507544,350.0,Entire home/apt,,POINT (-123.13658444507544 49.27812162546916)
Main/Cambie - Centrally Located - Bright Comfort,https://www.airbnb.com/rooms/655605069975676629,"Vancouver, British Columbia, Canada",49.2480606,-123.105653,236.0,Entire home/apt,5.0,POINT (-123.105653 49.2480606)
Midcentury modern 2-Bedroom Home by Commercial Dr,https://www.airbnb.com/rooms/655709011871500958,,49.26641247779592,-123.06007873788572,420.0,Entire home/apt,4.67,POINT (-123.06007873788572 49.26641247779592)
Stunning MCM Kitsilano Penthouse with hot tub!,https://www.airbnb.com/rooms/655761508543886400,"Vancouver, British Columbia, Canada",49.261760262134224,-123.14671725847512,500.0,Entire home/apt,4.67,POINT (-123.14671725847512 49.261760262134224)
"Comfy, central walk-out above ground bsmt suite.",https://www.airbnb.com/rooms/655797756921566222,"Vancouver, British Columbia, Canada",49.2772954,-123.0907408,249.0,Entire home/apt,5.0,POINT (-123.0907408 49.2772954)
pprm-RMD-1Bed+1Bath,https://www.airbnb.com/rooms/655834839483412198,,49.1991911,-123.1127993,250.0,Entire home/apt,,POINT (-123.1127993 49.1991911)
Quiet private room in a great location with view!,https://www.airbnb.com/rooms/655872917192898775,"Vancouver, British Columbia, Canada",49.27948044444684,-123.13650590317584,180.0,Private room,5.0,POINT (-123.13650590317584 49.27948044444684)
The Relaxant♛-Pool | Balcony | CityView,https://www.airbnb.com/rooms/655907349747714692,,49.27766052587477,-123.10798568731022,360.0,Entire home/apt,5.0,POINT (-123.10798568731022 49.27766052587477)
15000 sq ft. Family Home w/Mature Gardens ★★★★★,https://www.airbnb.com/rooms/655908711722570780,"Vancouver, British Columbia, Canada",49.22287237691231,-123.15965602818986,848.0,Entire home/apt,5.0,POINT (-123.15965602818986 49.22287237691231)
Open studio - heart of downtown.,https://www.airbnb.com/rooms/655928347788408378,"Vancouver, British Columbia, Canada",49.280638887307646,-123.1325518217706,56.0,Shared room,5.0,POINT (-123.1325518217706 49.280638887307646)
Modern 2bed Unit + Parking + AC,https://www.airbnb.com/rooms/655961229924545610,,49.27789302952908,-123.10820033097984,369.0,Entire home/apt,4.79,POINT (-123.10820033097984 49.27789302952908)
Artistic 1 Bedroom Home - Gastown Vancouver,https://www.airbnb.com/rooms/655982079667229045,"Vancouver, British Columbia, Canada",49.28103140362385,-123.11078295329546,93.0,Entire home/apt,5.0,POINT (-123.11078295329546 49.28103140362385)
Private 1 BRD Space Near Train Perfect for 2 PPL,https://www.airbnb.com/rooms/656086317331846915,"Vancouver, British Columbia, Canada",49.24458173120563,-123.03873388033564,119.0,Entire home/apt,4.0,POINT (-123.03873388033564 49.24458173120563)
Modern & Cozy  2 bedroom in Heart of East Van,https://www.airbnb.com/rooms/656093243302306911,"Vancouver, British Columbia, Canada",49.25469249551048,-123.0558320970136,177.0,Private room,5.0,POINT (-123.0558320970136 49.25469249551048)
Great View! Studio in Downtown with A/C & Parking,https://www.airbnb.com/rooms/656099630959623902,"Vancouver, British Columbia, Canada",49.27900709833266,-123.12711521654622,130.0,Entire home/apt,,POINT (-123.12711521654622 49.27900709833266)
Private Bedroom w/Private Bathroom in Happy Home!,https://www.airbnb.com/rooms/656453242371516416,"Vancouver, British Columbia, Canada",49.22815,-123.03142,141.0,Private room,4.33,POINT (-123.03142 49.22815)
Luxury Kits Home,https://www.airbnb.com/rooms/656454412385454329,"Vancouver, British Columbia, Canada",49.26763391374207,-123.16239331545856,320.0,Entire home/apt,,POINT (-123.16239331545856 49.26763391374207)
Luxury - Large Private room w/ Private bathroom!,https://www.airbnb.com/rooms/656470340717898517,"Vancouver, British Columbia, Canada",49.227844055749095,-123.03208783914704,145.0,Private room,,POINT (-123.03208783914704 49.227844055749095)
Adorable 1 bedroom garden suite,https://www.airbnb.com/rooms/656498946535862744,"Vancouver, British Columbia, Canada",49.27885,-123.081,177.0,Entire home/apt,5.0,POINT (-123.081 49.27885)
Cheerful 4 bedroom character home with hot tub.,https://www.airbnb.com/rooms/656636817425130671,,49.25376712996016,-123.07912785882324,700.0,Entire home/apt,4.5,POINT (-123.07912785882324 49.25376712996016)
City View 1BD W/PARKING!!!,https://www.airbnb.com/rooms/657091632552751649,"Vancouver, British Columbia, Canada",49.28075567567716,-123.12433353590532,196.0,Entire home/apt,4.45,POINT (-123.12433353590532 49.28075567567716)
J-3 Private room 5min walk to skytrain Vancouver,https://www.airbnb.com/rooms/657186148408666721,,49.23938687058085,-123.03143612043124,100.0,Private room,4.33,POINT (-123.03143612043124 49.23938687058085)
"West coast modern home, in upscale Neighborhood",https://www.airbnb.com/rooms/657437886448921576,"Vancouver, British Columbia, Canada",49.2402685,-123.1966503,400.0,Entire home/apt,,POINT (-123.1966503 49.2402685)
2 Bedroom Commercial Dr Character Home,https://www.airbnb.com/rooms/657495757557229316,"Vancouver, British Columbia, Canada",49.27145985640889,-123.07212272929772,185.0,Entire home/apt,4.83,POINT (-123.07212272929772 49.27145985640889)
❤️ 3BD 3BTH  Penthouse w/ Huge rooftop+Air Con+EV,https://www.airbnb.com/rooms/657545685578318087,"Vancouver, British Columbia, Canada",49.25685988707536,-123.11933731515433,320.0,Entire home/apt,,POINT (-123.11933731515433 49.25685988707536)
Unique Character Home in East Vancouver,https://www.airbnb.com/rooms/657826376639581939,"Vancouver, British Columbia, Canada",49.28657532382308,-123.05318030658822,583.0,Entire home/apt,,POINT (-123.05318030658822 49.28657532382308)
Vancouver downtown 1 bedroom + den,https://www.airbnb.com/rooms/658045129189176182,,49.273842794686544,-123.11591679293998,180.0,Entire home/apt,,POINT (-123.11591679293998 49.273842794686544)
Bright unit steps from Skytrain and Sports Arenas,https://www.airbnb.com/rooms/658165734146739635,"Vancouver, British Columbia, Canada",49.2784191679174,-123.10661053470434,314.0,Entire home/apt,4.8,POINT (-123.10661053470434 49.2784191679174)
Beautiful Private Garden Suite + parking,https://www.airbnb.com/rooms/658191813842846639,"Vancouver, British Columbia, Canada",49.25852,-123.0783,156.0,Entire home/apt,5.0,POINT (-123.0783 49.25852)
Downtown - 4 bedrooms w/ 2 parking,https://www.airbnb.com/rooms/658248524895180628,"Vancouver, British Columbia, Canada",49.2805757825467,-123.10810547825342,579.0,Entire home/apt,4.5,POINT (-123.10810547825342 49.2805757825467)
Vancouver Cozy  house Close to Airport/UBC/DT,https://www.airbnb.com/rooms/658314263430355261,"Vancouver, British Columbia, Canada",49.2379518687516,-123.16706079557063,495.0,Entire home/apt,3.5,POINT (-123.16706079557063 49.2379518687516)
★ 2 BR & 2 BTH + AC Luxury Entire Unit ★,https://www.airbnb.com/rooms/658318332013126375,,49.22698402306849,-123.00731919729756,275.0,Entire home/apt,5.0,POINT (-123.00731919729756 49.22698402306849)
Close to Metrotown 豪华别墅里的独立单间内有1米2床包早餐,https://www.airbnb.com/rooms/658435187359918835,"Burnaby, British Columbia, Canada",49.24122733163861,-123.00675763533792,91.0,Private room,4.75,POINT (-123.00675763533792 49.24122733163861)
"Modern 2-bed, 2-bath condo in Brentwood Burnaby",https://www.airbnb.com/rooms/658586645221522338,,49.26919310952161,-123.01181661693464,148.0,Entire home/apt,,POINT (-123.01181661693464 49.26919310952161)
J-3 Private room 4min walk to Skytrain Vancouver,https://www.airbnb.com/rooms/658620353269052287,,49.2411509738628,-123.0318603579407,103.0,Private room,3.0,POINT (-123.0318603579407 49.2411509738628)
New! Central 1 Bed 1 Bath in Heart of Downtown!,https://www.airbnb.com/rooms/658622526789766799,,49.28017221702039,-123.12589090816348,290.0,Entire home/apt,,POINT (-123.12589090816348 49.28017221702039)
"Comfy 2 BR Home w/AC, Netflix & Near Skytrain",https://www.airbnb.com/rooms/658643669273953049,,49.25501047657751,-123.04057089429774,180.0,Entire home/apt,4.0,POINT (-123.04057089429774 49.25501047657751)
Cozy and Calm: Modern Studio with Private Entrance,https://www.airbnb.com/rooms/658774301790229010,,49.27088606067041,-123.0637649703882,151.0,Entire home/apt,4.83,POINT (-123.0637649703882 49.27088606067041)
Trendy and Cozy 1 Brm Apt in Grandview-Woodland,https://www.airbnb.com/rooms/658783231069280411,,49.272390133973744,-123.0622454193763,150.0,Entire home/apt,5.0,POINT (-123.0622454193763 49.272390133973744)
"Fresh, 2 Bed + 2 Bathroom Condo on Monthly Basis",https://www.airbnb.com/rooms/658785218584159346,"Vancouver, British Columbia, Canada",49.2798136,-123.1056406,162.0,Entire home/apt,,POINT (-123.1056406 49.2798136)
Cozy 1 BD suite in Burnaby!,https://www.airbnb.com/rooms/658935425023710423,,49.23847217747253,-123.01635801733704,145.0,Entire home/apt,4.5,POINT (-123.01635801733704 49.23847217747253)
*It's not too late!* NEW listing by SuperHost!,https://www.airbnb.com/rooms/658941325953914271,"Vancouver, British Columbia, Canada",49.2354251,-123.1086822,450.0,Entire home/apt,5.0,POINT (-123.1086822 49.2354251)
cheerful 1-bedroom home in Vancouver West,https://www.airbnb.com/rooms/659032097141626427,"Vancouver, British Columbia, Canada",49.25941368785082,-123.18581795992522,110.0,Entire home/apt,5.0,POINT (-123.18581795992522 49.25941368785082)
Peaceful Condo Overlooking Park - Fully Renovated,https://www.airbnb.com/rooms/659040153442647734,,49.20502086393623,-123.13942085907136,163.0,Entire home/apt,5.0,POINT (-123.13942085907136 49.20502086393623)
19-2 Private room Convenient to downtown,https://www.airbnb.com/rooms/659313690069695360,,49.25300116694412,-123.0912570432936,110.0,Private room,5.0,POINT (-123.0912570432936 49.25300116694412)
Luxury A/C Master Bedroom & Private Full Bathroom,https://www.airbnb.com/rooms/659315626983169370,"Burnaby, British Columbia, Canada",49.22430604546089,-123.0057166818691,178.0,Private room,,POINT (-123.0057166818691 49.22430604546089)
Spacious 1BR&Office+Views+FreeParking+Amenities,https://www.airbnb.com/rooms/659317883443137117,"Vancouver, British Columbia, Canada",49.27859,-123.10759,257.0,Entire home/apt,5.0,POINT (-123.10759 49.27859)
Luxury Vancouver westside near UBC 4 bedrms 4bathm,https://www.airbnb.com/rooms/659373559386662658,,49.254292938679306,-123.19161549106062,288.0,Entire home/apt,,POINT (-123.19161549106062 49.254292938679306)
"Queen Deluxe Room in a B&B , Large Deck and Pool",https://www.airbnb.com/rooms/659384747066654264,"Vancouver, British Columbia, Canada",49.2553402,-123.1771674,250.0,Private room,5.0,POINT (-123.1771674 49.2553402)
Bell Beach Cottage,https://www.airbnb.com/rooms/659416490668211250,"Vancouver, British Columbia, Canada",49.26952694846188,-123.1882395736566,239.0,Entire home/apt,,POINT (-123.1882395736566 49.26952694846188)
Vancouver Condo (Granville St/Yaletown),https://www.airbnb.com/rooms/659457553758994700,"Vancouver, British Columbia, Canada",49.2779269937182,-123.12800011411407,261.0,Entire home/apt,4.94,POINT (-123.12800011411407 49.2779269937182)
Beautiful 2 Bed 2 Bath Condo Downtown Vancouver,https://www.airbnb.com/rooms/659524675466725259,,49.2822957641676,-123.11701856512984,200.0,Entire home/apt,,POINT (-123.11701856512984 49.2822957641676)
Guest Bedroom w/ ensuite; charming neighbourhood,https://www.airbnb.com/rooms/659677271055171769,,49.2592504161742,-123.08357931607804,140.0,Private room,5.0,POINT (-123.08357931607804 49.2592504161742)
Three-Bedroom Apartment,https://www.airbnb.com/rooms/659875314061445555,,49.18882,-123.12573,285.0,Entire home/apt,,POINT (-123.12573 49.18882)
Bright & Cozy Condo in Heart of Downtown Vancouver,https://www.airbnb.com/rooms/660042112589703630,,49.2823524265098,-123.12630525863946,115.0,Entire home/apt,5.0,POINT (-123.12630525863946 49.2823524265098)
Unit A - Private room close to Airport &DT,https://www.airbnb.com/rooms/660146447257335823,,49.23575399607195,-123.17190756944422,125.0,Private room,4.6,POINT (-123.17190756944422 49.23575399607195)
Best View/Location in Vancouver,https://www.airbnb.com/rooms/660211082157977368,"Vancouver, British Columbia, Canada",49.27251955240593,-123.1255126604302,800.0,Entire home/apt,,POINT (-123.1255126604302 49.27251955240593)
Quiet 1-bd Basement Unit in Vancouver,https://www.airbnb.com/rooms/660428938023331632,,49.230857642814335,-123.03629563470042,130.0,Entire home/apt,2.6,POINT (-123.03629563470042 49.230857642814335)
SUMMER SALE / Lovely 3BR Home w/ 14 foot pool&deck,https://www.airbnb.com/rooms/660437774422385333,"Vancouver, British Columbia, Canada",49.25185,-123.10704,1000.0,Entire home/apt,,POINT (-123.10704 49.25185)
Quite 2-bd Basement Unit in Vancouver,https://www.airbnb.com/rooms/660454168632551219,,49.23107361772415,-123.03447826618807,220.0,Entire home/apt,4.0,POINT (-123.03447826618807 49.23107361772415)
